Fitness-score	Complexes(UniProt IDs)
0.55863546739	Q99578;Q92963
0.558568843931	Q86VS0;Q96T83
0.558410770465	P49368;P40227;Q99832;P17987;P50991;P78371;Q92526
0.558363452742	P24864;P78396;Q8WWL7;O96020
0.558345988757	Q8WY98;Q7Z769
0.558224201731	Q8N461;Q9H469;Q9H4M3;Q96EF6;Q9NRD1;Q96IG2;Q9UK97;Q9UKT5;Q9UKT7;Q9UKC9;Q96CD0;Q8N531;Q7Z6M2;Q5XUX0;P57775
0.558082160566	P15173;Q6QHK4
0.557956525162	B2RNN3;P0C862
0.557936662761	Q5VY80;Q9BZM5
0.557858555747	Q8IYL3;Q8N165
0.557777172202	Q9NXK8;Q7Z6M2;Q9UK97;Q96IG2;Q9UKC9;Q9NRD1;Q9H4M3;Q96EF6;Q9UKT7;Q96CD0;Q8N531;Q5XUX0;Q9H469;Q8N461;P63208;P57775;Q9UKT5;Q13616;Q969U6;Q9UKA2;Q9UKT8
0.55699970319	Q9H7F0;Q8TDW4;A0PJW6;Q96AN5;Q8NDZ6;Q9NRC1;Q5U3C3;Q9GZU3;Q96MH6;Q5T1Q4;Q2PZI1;Q96B77;Q68DH5;Q8WV83;Q8IXU6;Q96MV1;Q9H6A9;Q86VR2;Q6P1A2;Q8TEQ8;Q7Z2K6;P81408;P53794;Q8NBP5;Q7Z388;P35610;Q12767;Q9BRB3;Q643R3;Q96G23;Q6ZMG9;Q86UL3;Q9H6U8;Q6ZXV5;Q2TAA5;Q9NUE0;Q8NCS7;Q6UWP7
0.556892948623	P21283;Q9HBG4;P36543
0.556790960612	Q99963;Q99962
0.556755301584	O00570;P35712
0.556299580946	O60341;P37275;O60315;Q96JN0;O75362
0.556156044069	A6NGL4;A6NKD2
0.555886400658	Q969H6;Q9H633;O75817;O95059;P78346;Q9BUL9;P78345;O75818;O95707;Q99575
0.555649898228	Q70IA6;Q9H8S9
0.555572906713	P04280;Q9UHF0
0.555542925653	P00492;Q14749
0.555447527266	P00403;P24310;P00414;P09669;P13073
0.555430782763	P50616;Q14106;Q96LI5;Q9UKZ1;Q9ULM6;Q9UIV1;Q92600;Q9UFF9;Q9H9A5;O75175;A5YKK6
0.555378400432	Q01518;P23528
0.555033346324	Q9C005;Q8WWB3
0.554957214044	Q13765;Q9H009
0.554748690158	P49368;P50991;P40227;Q99832;P78371;P17987
0.554704193396	P18848;Q8WYK2
0.554603043159	Q8N729;Q16557;Q00888
0.554560307827	A0A140G945;P02489
0.554489230196	A8K0Z3;Q9Y3C0;Q9NQA3
0.554481366848	Q92562;Q9Y2I7
0.554414164739	Q9NV12;O95859;Q6ZP80
0.554364541468	Q9NVD3;Q9C030
0.55421308936	P28472;P47870
0.554194717247	Q01453;P56856
0.554141477833	Q7Z7J5;Q7L190
0.554018468528	Q8IXH7;P18615;Q9H3P2
0.554017431157	Q96IM9;Q9C005
0.553333420128	P61254;P62249;P62701;P60866;P62854;P62269;P46782;P08708;P46781;P62277;P62241;P62851;P39019;P62841;P18124;P62906;P62899;P05387;P08865;P15880;P61247;P23396;P46783;P62753;P40429;P84098;P26373;P62750;P36578;P46777;P05388
0.553128550857	P59768;Q96CX2
0.553049378552	Q9Y230;Q53TQ3;Q6PI98;Q9C086;Q9ULG1;Q8NBZ0;Q9H981;Q9Y265;Q6P4R8;Q96EZ8;Q9H9F9
0.553016121041	Q93015;Q96CD2
0.552936364259	Q8N2K1;A1L3X0
0.552834798724	O60262;P61952
0.552797551026	Q9NUP1;Q9UL45;P78537;Q6QNY0;Q8TDH9;O95295
0.552791982543	P17027;Q8IYF1
0.552720685679	Q9NX70;Q96G25;Q9NPJ6;O95402;O60244;O75586;Q9Y2X0;Q9NVC6;Q15528;Q6P2C8
0.552696011453	Q16445;P28472
0.552681964721	Q92598;O95757;P34932
0.552594152697	Q96KE9;Q9Y2F9
0.552510733618	P22695;P31930;P14927;P10606
0.552396768048	Q9UHA4;Q9Y2Q5
0.552351422145	Q4G0I0;Q9H9P2
0.552255962327	P22692;P01344
0.552106743122	Q96IG2;Q9H4M3;Q9NRD1;Q96EF6;Q9H469;Q9UK97;Q9UKT5;Q9UKT7;Q9UKC9
0.552105368732	P00403;P00414;P24310;P09669
0.55206676541	Q53H54;Q6MZZ7
0.551590554706	O60476;O60704;Q9NY97;O94923;Q8TE99;Q92187;O60513;Q5VSG8;Q8IXK2;Q9UBV7;P49641;O60512;Q9UBX8;O43286;Q86X52;P26572;P33908;Q9H1C3;Q96MM7;Q9BYC5;Q8N428;Q09328;Q8NCH0
0.55149020535	Q01546;O76013;O95678
0.551447984071	P11216;P06737;P46976
0.551425624778	Q6P1X5;Q15542;Q12962;Q16594;P49848;O00268;Q15545;P21675;Q15544;Q15543;Q16514;O75486;Q7Z7C8;Q92750
0.551198507458	Q969S9;Q96RP9;Q9P2J9;Q9BT30;O00217;Q5JRX3;Q8NCN5;Q96GW9;Q9NSE4;Q7L592;Q15031;Q4G176;Q9NUB1
0.551158951623	Q9NZZ3;O75351
0.551122649052	Q9BXW4;Q96A56
0.551097599863	Q9UFF9;O75175;A5YKK6;Q9UIV1;Q96LI5;Q92600;Q9NZN8;Q9ULM6;Q9H9A5;Q9UKZ1
0.55104858355	Q15916;Q9HCK0
0.55095202077	Q15544;Q6P1X5;Q12962;O00268;P21675;Q16594;Q15543;Q7Z7C8;Q92750;O75486;Q15545;Q16514;P49848
0.550931108605	Q7LBR1;Q8WV92
0.550888192643	P15531;P22392
0.55056781354	Q02410;O14910;Q9NUP9;Q9HAP6
0.550384957906	P63010;O95782;O94973;P53680
0.550382271167	O94905;O75477
0.550217507101	Q52LA3;Q96GY3
0.550168180111	Q16611;Q9BXH1;Q07812
0.550063504082	P00367;P49448
0.550027371352	Q02410;P78352;O14910;Q9HAP6
0.549996404755	Q14624;P00751;Q5VTM1;P01764;P08603;P04003;P01861;P01859;P01857;P01860;P01871;P01834;P0DOY2;P01876;P01877;P01880;P05155;P19827;P08697;P02743;P00738;P01008;P19823;P00739;P02790;P01042;P00734;P02679;P01023;P02763;P00747;P19652;P25311;P01011
0.549942934628	Q93096;O75365;Q12974
0.549933085991	Q68DC2;Q86SG6;Q6ZW76
0.549932003525	P61457;Q9H0N5;P35680
0.549877946732	Q7Z5W3;O00167
0.549791665649	Q8NCW6;O43286;O60513;Q8TE99;O60704;Q5VSG8;P49641;Q8N3Y3;Q8IXK2;Q86SF2;Q9UBV7;Q9NY97;O60512;P26572;Q11206;Q86X52;O43529
0.549592987072	O95989;Q8NFP7
0.5494521669	P53539;P18847;P15408
0.549345427996	P26038;P35241
0.549287832367	P25963;O00221
0.549261411287	P14406;P12074;P09669;P00403;P00414;P13073;P00395
0.549157762957	O75603;O60806
0.549155804914	Q9H7Z6;Q9BVI0;Q7Z3B3;P51610
0.548994334289	Q92598;O95757
0.548991384354	Q9NX70;Q96G25;O60244;O75586;O95402;Q9NPJ6;Q6P2C8;Q9NVC6;Q15528
0.548981375046	Q3MII6;Q9BXW4
0.548972547107	P43246;P20585
0.548890965071	Q8N8Y2;P61421;Q9HBG4
0.548868004443	Q16849;Q92932
0.548577736904	Q9P2F9;Q6P1L6
0.548438130659	P62081;P22090;P62244;P62266;P62701;P08708;P46782;P62269;P62854;P62277;P62263;P60866;P39019;P46781;P84098;P23396;P61247;P15880;P05387;P62841;P08865;P61254;P46783
0.548419467421	P68032;Q9Y281;P23528
0.548336984097	Q9Y5F2;Q9Y5F1
0.548298546327	Q96JW4;O95377
0.548282608497	P50616;Q14106;Q96LI5;Q9ULM6;Q9UIV1;Q92600
0.548274552642	O14910;Q9HAP6;Q9NUP9
0.548126727276	Q5TBB1;Q8TDP1
0.548008988125	Q9BY27;B7WNQ9
0.547964169454	Q9H4M3;Q9NRD1;Q9UK97;Q9UKT5;Q96EF6;Q9H469
0.547887649803	P19086;P09471;P04899;P08754;P63092;P19087
0.54771707688	Q9P278;Q8TF40
0.547674532821	P31930;P14927;P22695
0.547672047041	Q8TCE6;Q6NSW5
0.547576043759	P51946;P18074;Q13888;P19447;P50613
0.547552242966	P04843;P39656;Q14165
0.547533008977	Q9UQ72;Q00888
0.547380100067	Q8WUH2;Q8N3P4;Q9H269;Q9P253
0.547308914844	Q9UNS2;Q99627;Q8N2I9;Q969T4;Q13098;Q9H9Q2;Q9BT78;Q9UBW8;P61201;Q7L5N1;Q92905
0.547120951372	Q8IVF7;Q96PY5
0.547053437794	Q9Y2X8;Q9Y3C5
0.54697553381	Q96N06;Q9HBK9
0.546816104823	P55771;Q6P1L6
0.546760744899	Q14746;Q9Y2V7;Q8WTW3;Q96JB2;Q9UP83;P83436;Q96MW5
0.546621036295	Q32MK0;Q9UBE8;O15264;P53778
0.546612704111	Q96CW1;P63010;O94973;P53680
0.546509688342	Q5SXM2;Q13487;O75971;Q16533;Q92966
0.546495909558	Q96FZ5;P57738
0.546476272746	P84022;Q15796;Q13485
0.54622175642	P31040;Q9NX18
0.546140942796	Q76B58;Q9C0B6
0.54606699257	P16871;A0A087WT00
0.546044708225	Q9H9Y6;P52434;Q9P1U0;O95602;Q3B726;Q9NYV6
0.545876923417	P33991;Q14566;P25205;P33992;P49736;P33993
0.545831809813	Q9BZ71;Q9BZ72;O00562
0.54571159445	P21912;P31040
0.545677795328	P28069;P35548
0.545654306549	Q14457;Q9P2Y5;Q8NEB9;Q99570
0.545646533988	Q14190;Q6PJQ5
0.545630394394	P14550;P15121
0.545341364519	Q7Z7C8;Q5H9L4;Q92750;Q15543;Q12962;Q15544;Q6P1X5
0.545321767203	Q02153;P33402
0.545282072803	Q9H7F4;Q8NFB2
0.545239758251	P57775;Q9UK97;Q9H4M3;Q96EF6;Q9UKT7;Q96IG2;Q9H469;Q9UKC9;Q969U6;Q96CD0;Q8N461;Q7Z6M2;Q5XUX0
0.545203781929	Q9UBE0;Q9UBT2
0.545202930755	Q15291;Q7Z3B3;Q9UBL3;P61964;Q99496
0.545146327822	P48668;Q7Z3Y9
0.545137687291	P45378;P48788;P02585
0.545126117193	P07320;Q9Y2R2
0.545073495806	Q5PSV4;Q9H160;P29374;Q96ST3;Q9H7L9;Q9HCU9;Q09028;Q9H0E3;Q16576;Q92769;Q13547
0.545027267543	O75815;P56945
0.545005027367	Q96ES7;Q01658;O75528;P61964
0.544985404943	P23258;Q9NRH3
0.544977131418	Q8WTW3;Q96MW5;P83436;Q9Y2V7
0.544836899884	P62333;P17980;P43686;P35998;O00231;Q13200;Q15008;O43242;Q99460;O00232
0.544758394622	Q6NSJ5;Q6P9F7;Q7L1W4;Q8TDW0;Q8IWT6
0.544677333453	Q9BS16;Q9NSP4
0.544579661642	Q86X52;Q9BYC5;O60513;Q9UBX8;O43286;O94923;Q9UBV7;Q8IXK2;O60512;Q5VSG8;P26572;O60704;O60476;Q92187;P49641;Q9NY97;Q8NCH0;Q96MM7;P33908
0.544550681418	P11926;Q9UMX2
0.544542440909	Q8IV36;Q9NY33
0.5444191027	P48788;P13805
0.544329189394	Q03013;P46439;P28161
0.544289375491	P62937;P0DN37
0.544269384584	Q96A44;Q96BD6
0.544257748166	P21283;Q8NEY4;P36543;Q96A05
0.544203508979	Q9BZR9;Q8NFP7
0.544026090443	P32780;P51946;P19447;P50613;Q13888
0.544008435683	Q13488;P61421;Q8N8Y2
0.543692165972	Q96KC2;Q9Y689
0.543629360874	Q8NBI5;Q96MH6;A0PJW6;Q9HD45;Q9NX61;Q8NC44;Q7Z388;Q96AA3;Q9P2C4;Q9HD20;Q96B77;Q00765;Q9H6A9;Q2TAA5;Q96MV1;Q643R3;Q9BVG9;Q8IXU6;Q7Z2K6;Q6UW68;Q06136;Q96N66;Q6P1A2;Q96G23;Q86UL3;O43826;Q6P1M0;Q9HBR0
0.543547432762	Q8IUE0;Q8IUE1
0.543482403238	Q8IYH5;Q01658;Q96ES7;O75528;P61964;Q9ULM3;Q9H8E8;Q92830
0.543461099935	Q9H3H9;Q96EI5
0.543441891047	Q92830;Q01658;Q96ES7;P61964;O75478;Q9ULM3;Q9H8E8;Q8IYH5
0.543410874964	Q9Y5K8;P61421;Q8N8Y2;Q16864
0.543364433275	P78412;O60806
0.543310462213	P13647;Q7Z3Y7
0.543276190227	Q8NEZ4;Q9C005;Q9UBL3
0.543221664556	Q9Y5E3;Q9Y5E5;Q9Y5E2
0.543196447053	Q96IK0;Q9BU79
0.543080903004	P27658;P02462;P20908;P02458
0.543073136708	Q9NXJ0;Q9Y342
0.542948197572	P10415;Q07812;Q9BXH1
0.542922115484	O15535;P10073;Q8TBC5;Q3MJ62;O14771
0.542897866476	P20823;Q9H0N5;P35680
0.54277100588	Q8NI37;O14874;Q5JPH6;Q96CM8;Q4G176;Q5T160;Q99797;Q15031;Q9NVH6;Q6JQN1;Q9BW92;P30038;O95900;A6NJ78;Q7Z3D6;Q9UL12;Q02252;Q969Z0;Q9H5Q4
0.542731322198	P10644;P13861
0.542721084315	P0DOY2;Q5VTM1;P01764;P01861;P01877;P01860;P01880;P01876;P01871;P01834;P01857;P01859;P00751;P05155;P08603;P08697
0.542673771832	Q15173;P62714;Q13362;Q15172
0.542667031624	P48382;O00287
0.542662677437	Q8NBB4;Q96C84
0.542489660159	P00751;Q5VTM1;P01764;P01861;P08603;P01857;P01860;P01859;P01834;P0DOY2;P01877;P01876;P01871;P01880;P05155
0.542481639196	Q92922;P51531;P51532;Q92925;Q969G3;Q6STE5
0.542452910369	P07237;Q7Z4N8
0.542442703767	Q02809;O00469;O60568
0.542285809339	Q96A72;Q9Y5S9
0.542210543888	P02549;P11277
0.54216526194	Q9HBT7;Q16385
0.542161581015	P31267;P17483
0.542144651777	O43805;Q9BUN5;Q9NVX0;Q96CS2;Q9BT25;Q99871;Q7Z4H7;Q8IYX8;Q9C0F1;Q9H6D7;O94927;Q8N0Z3;Q86XR8
0.542102995767	P14384;Q5VTM1;P01764;P01861;P01857;P01871;P01859;P01834;P01860;P01876;P0DOY2;P01877;P01880;P00751;P04003;P08603;P05155;Q14624;P08697;P02743;P19827;P00738;P00734;P02679;P01042;P19823;P02790;P02763;P25311;P01023;P01011;P00747;P07357;P00450
0.542087275321	P35052;Q8N158;Q9Y625;P51654;O75487
0.542075059264	P49715;P18847;P53567
0.542061370083	Q6IPU0;Q13352;Q7L2Z9;Q03188;Q96BT3;Q9BU64;Q96H22;Q9H3R5;Q71F23
0.541981872684	P56747;Q01453
0.541795385567	Q7Z4H3;P01189
0.54176853783	Q9UDX4;O76054
0.541760963366	Q5SRI9;O75063;Q8TE99;Q8NCL4;Q5VSG8;O60704;Q9H4F1;P49641;Q8N3Y3;Q8IXK2;Q9UBV7;Q9NY97;Q9NS84;Q8NDV1;Q9Y274;Q11206;Q96EU7
0.541698750945	Q9UQE7;Q8WVM7;Q14683;Q8NDV3
0.541527722724	Q9UQE7;Q8NDV3
0.54138753089	Q9BXX2;Q9BXX3
0.541239969868	P31152;Q8IW41;Q16659
0.541220555893	Q9BSV6;Q7Z6J9;Q8NCE0
0.541184651131	Q9Y3L5;P61225
0.541121718803	Q8WUU5;P32519;Q06546;Q9H334;Q96AV8;Q15853;Q9Y4X4;P08651;Q01538;Q02446;Q9H161;O75030;Q02086
0.541089594373	Q9UBS8;Q9Y2X8
0.541061087076	Q9NP55;Q99935;Q16378;P31025;O95969;P01037;O75556;Q6P5S2;Q96DA0;P01036
0.540955263086	Q9Y5F3;Q9Y5F9
0.540948954798	Q14722;Q13303
0.540944907289	P00326;P00325
0.540931257405	Q8IZD9;Q92556
0.540897616958	Q15800;Q06136;Q2TAA5;Q4ZIN3;P37268;Q8NBM4;O60725;Q8NHH9;O95674;Q53EU6;Q92903;Q6DD88;Q643R3;O75352;Q96G23;Q8N0U8;Q86UL3;Q92604;Q96AA3;O14681;Q9BVG9;Q6P1A2;Q8TEQ8;Q7Z2K6;Q96N66;P04035;Q9H6H4;Q6ZMG9;O14880
0.540838441477	P30304;Q9BSU3
0.540796719649	Q8NFJ9;Q8N3I7;Q3SYG4;Q9BXC9;Q8IWZ6
0.540774628793	Q53FT3;Q9GZQ3;Q96S44;Q9Y6G5;Q9NX08
0.540744522081	P98182;Q96LX8
0.540741721441	Q6P9A2;Q7Z7M9;Q96FL9;O60513;P52848;Q8N3Y3;P49641;Q8IXK2;Q9P2E5;Q9NY97;O60512
0.54071910061	P36405;Q9Y2Y0
0.540678418189	Q9UPS6;Q9UBL3;P61964;Q15291
0.540543268969	P05026;P05023;P50993
0.540538325251	P62266;P62854;P60866;P62244;P62701;P62269;P62851;P08708;P46781;P61247;P61254;P08865;P46782;P39019;P15880;P62841;P05387;P62081;P23396;P46783;P22090
0.540481694452	P16298;P53805;Q08209
0.540432771847	Q7Z5G4;Q2TAP0
0.540428774741	Q9H9C1;Q9H267
0.540428434521	P04183;A8MVU1
0.540423108113	P31994;P12318
0.540417326372	P0DI82;Q9UL33;Q8WVT3
0.54039028533	Q9Y458;O95231
0.540386917935	Q92843;Q16611;Q07812;P55957
0.540376439764	Q9NQL2;Q7L523;Q9HB90;Q5VZM2
0.540370805559	Q69YG0;Q8N434
0.540284316371	Q6PCB6;Q96GS6
0.540261375873	Q92903;P37268;Q53EU6;P04035;Q4ZIN3;Q8NBM4;Q2TAA5;Q643R3;Q8N0U8;Q8NHH9;O95674;O60725;Q06136;Q86UL3;Q96G23;Q6DD88;Q92604;O14681;O75352;Q96AA3;Q9BVG9;Q15800;Q6P1A2;Q7Z2K6;Q8TEQ8;Q96N66
0.540250636656	O95072;Q9UQE7
0.540234420385	Q6ZMG9;Q643R3;Q06136;Q4ZIN3;Q2TAA5;P37268;Q8NBM4;Q53EU6;Q8NHH9;Q92903;O95674;Q6DD88;Q96G23;O75352;Q86UL3;Q8N0U8;Q9H6H4;Q92604;Q96AA3;O14681;Q9BVG9;Q6P1A2;Q7Z2K6;Q8TEQ8;Q96N66;Q15800;P04035
0.540193419403	O75311;P28472
0.540128777825	Q96KA5;Q96SK2;Q8TC24;Q9NX61;Q96AA3;O75352;P38435;Q9Y5Q0;Q9BVG9;Q7Z2K6;Q8TEQ8;Q6P1A2;Q96N66;Q9HD45;Q86UL3;O60725;O95674;Q643R3;P35610;Q6P1M0;Q92604;Q8NHH9;Q6DD88
0.539991791424	P16520;P62873;P04899;P09471;P19086;P63092;P08754;Q14344
0.539904924855	O14595;C9IYG0
0.539713508556	Q7Z3Y8;P35900;O95678;P12035
0.539683204949	A0A0A0MSI2;J3KQH6
0.539648268629	P55212;Q969T7;Q96I15;P49915
0.53957201977	O00767;Q99442;Q643R3;P35610;Q86UL3;O60725;P37268;Q4ZIN3;P04844;Q53EU6;Q8NBM4;Q8NHH9;O95674;Q92903;Q92604;Q96AA3;P38435;Q9BVG9;Q6P1A2;Q8TEQ8;Q7Z2K6;Q9Y5Q0;Q86SK9;Q15800;Q6DD88;Q8TCJ2;Q96A33
0.539516055705	Q8N2I9;Q969T4;Q13098;Q9UNS2;P61201;Q99627;Q9H9Q2;Q9UBW8;Q7L5N1
0.539477666116	A0A087WW58;Q9ULC5
0.539439314251	P50221;O15347
0.539315651599	Q86SF2;Q14435;Q8NCL4;Q8N428;P52848;Q9Y2C2;O60909;Q9UBV7;Q10469;Q9NS00;Q9H4F1;Q96EU7
0.539312744252	O15550;Q9UBL3;Q8NEZ4;Q15291;O14686
0.539311711394	O60725;P04844;P35610;P37268;Q643R3;Q4ZIN3;Q53EU6;Q8NBM4;Q92903;Q8NHH9;Q2TAA5;O95674;Q92604;Q86UL3;Q96AA3;P38435;Q9BVG9;Q6P1A2;Q7Z2K6;Q8TEQ8;Q86SK9;Q96N66;O75352;Q9Y5Q0;Q6DD88;Q15800;Q6P1M0;Q96A33;O14880
0.53928040617	P15954;P09669;P00403;P13073
0.53924793365	Q9UM07;Q9ULC6
0.539190259969	Q96MH6;Q6P1A2;Q96MV1;A0PJW6;Q9HD20;Q96B77;Q96AA3;Q9P2C4;Q8IXU6;Q9H7F0;Q7Z2K6;Q9H6A9;Q96G23;Q8TEQ8;Q643R3;Q6ZMG9;Q86UL3;Q9NX61;Q2TAA5;Q9BVG9;Q06136;Q96N66;Q00765;Q7Z388;Q8NBI5;Q8NC44;Q9HD45;Q6P1M0
0.538867448309	Q96M11;Q8N960
0.538796762255	O60784;Q6ZVM7
0.53872765031	Q9Y3B4;P14678;P62314;P62316;Q15427;Q9BWJ5;Q15393;P08579;O75533;Q12874;Q15428;Q13435;Q15459
0.538722305083	O43543;O15315;O75771;O43502
0.538634149889	Q8NHS1;P62952
0.538478306856	Q9UKA8;P53805
0.538289815777	Q9H7X3;Q9C0G0;Q9H9D4;Q8NCP5;Q14590;Q7L2R6;Q7L945;O75346;Q8N0Y2;Q14592;P52737;O75467;Q9H8G1;A2RRD8;A8MTY0;Q9NUA8;Q9UDV7;O95409;O75373;Q96BR6;Q96JB3;Q8NCN2;Q15935;Q8IYI8;Q96H86;P17098;Q6ZNG0;A6NN14;Q14593;Q96C00;Q9Y4B4;Q02386;Q16587;P55316
0.538222917612	P62306;P62304;P14678;P62314;P62318;P62316;Q15459;Q15428;P08621;P08579;Q13435;P09012;Q13573
0.538222520286	Q9BSD3;O60671
0.538108555224	A8MTJ3;P29992;P08754;P63096
0.538089470319	Q9HCU8;P49005
0.538042750435	Q96EU7;Q14435;Q86SF2;P26572;Q9NS00;Q8N428;Q9Y2C2;P52848;Q8NCL4;Q96MM7;Q9H4F1
0.5380319733	Q2TAA5;Q99442;O60725;Q643R3;P35610;Q86UL3;P37268;Q4ZIN3;Q92604;O95674;Q8NBM4;Q53EU6;Q92903;O00767;P38435;P04844;Q96AA3;Q8NHH9;Q9BVG9;Q9Y5Q0;Q6P1A2;Q8TEQ8;Q86SK9;Q15800;Q7Z2K6;Q6DD88;Q96A33;Q6P1M0;O14880;O75352
0.53799671211	O43711;Q9Y458
0.537913231623	Q16829;Q9UK32;Q9BUB5;Q15418
0.537911684838	Q8WTW4;Q12980
0.537900846696	P46379;P11441;O43765
0.537877682187	Q9Y216;Q96QG7;Q96EF0;Q9Y217
0.537800325447	Q9H330;A0PJW6;Q8NC44;Q96MH6;Q8NDZ6;Q9NX61;Q5U3C3;Q96AA3;Q9H7F0;Q96B77;Q5T1Q4;Q96MV1;Q8IXU6;Q643R3;Q7Z2K6;Q8WV83;Q6P1A2;Q9H6A9;Q68DH5;O75845;Q86UL3;Q96G23;Q6ZMG9;Q00765;Q2PZI1;Q86VR2;Q9HD45;Q2TAA5;P35610;Q8TEQ8;P53794;Q7Z388;Q9BVG9;Q96N66
0.537700797252	Q01658;Q9NRF9;Q14919
0.537674350296	Q9NUA8;Q9C0G0;Q9H9D4;Q8NCN2;Q96BR6;Q96JB3;O75373;Q15935;Q8NCP5;Q8IYI8;Q96H86;O95409;Q6ZNG0;O75346;P17098;Q14590;Q7L2R6;Q8N0Y2;Q7L945;Q9H7X3;P52737;A6NN14;Q9UDV7;Q14593;Q14592;Q9Y4B4;Q96C00;Q9H8G1
0.537665546128	O14880;P35610;Q643R3;Q86UL3;Q92903;Q8NHH9;Q53EU6;P37268;O60725;Q8NBM4;O95674;Q92604;Q96AA3;P38435;Q9BVG9;Q6P1A2;Q8TEQ8;Q7Z2K6;Q96N66;O75352;Q86SK9;Q9Y5Q0;Q6DD88;Q15800;Q6P1M0;Q96A33
0.537563987532	P52701;P43246
0.537486051143	Q9Y4E1;Q9Y3C0
0.537471052762	Q00653;O00221;P25963;Q8NFZ5;Q04864;Q04206;Q01201;P19838
0.537320690003	Q6NTE8;Q9BVJ7
0.537271240312	Q53EU6;Q4ZIN3;P37268;Q8NBM4;Q92903;Q9H6H4;Q8N0U8;P04035;Q643R3;Q2TAA5;Q06136;Q86UL3;Q92604;Q96G23;O95674;Q6ZMG9;O14681;Q15800;Q96AA3;Q8NHH9;Q6P1A2;Q9BVG9;Q6DD88;Q7Z2K6;Q8TEQ8;Q99442;O60725
0.53719604298	Q9NV64;Q9BVK2;Q9UKY4;Q7Z7B1;Q5BKT4;Q9HA82;Q8N5B7;O00258;Q75T13;Q92903;Q643R3;Q9H6U8;P35610;Q9BV10;Q86UL3;Q2TAA5;Q96G23;Q6ZMG9;Q7Z2K6;Q6P1A2;Q9BRB3;Q9H3S5;Q8TEQ8;Q6UWP7
0.537186148476	P0DPI2;P49448
0.537102260335	A6NCE7;Q9H0R8;P60520;O95166
0.537100096807	Q96LM6;Q9NWB1
0.53695496715	Q9BQ31;Q92953
0.536912528938	Q99627;Q13617;Q13616;Q13618;Q13098;P63208;Q13309
0.536907057576	O95336;Q13867
0.536892585165	Q96RE9;Q15699
0.536886389637	Q6IBS0;P68032;P23528
0.536820029975	P08754;P04899;O43566
0.536803840632	Q96RD7;Q2TAA5;Q643R3;Q86UL3;P37268;Q4ZIN3;Q06136;O60725;Q53EU6;Q92903;Q8NHH9;O95674;Q6DD88;Q96AA3;Q96G23;Q92604;Q8N0U8;O14681;Q9BVG9;Q6P1A2;Q7Z2K6;Q8TEQ8;Q15800;Q96N66;Q99442
0.536767478925	P09619;P07333
0.53669820585	Q2TAA5;Q6ZMG9;Q96G23;P35610;Q6UWP7;Q643R3;Q9H6U8;Q86UL3;Q9HA82;Q92903;Q9BV10;Q75T13;Q8N5B7;Q6P1A2;Q8TEQ8;Q7Z2K6;Q9NV64;Q9BRB3;Q9BVK2;Q5BKT4;Q7Z7B1;O00258;Q9UKY4
0.536662027029	P19652;P02763;P05155;P19827;P02743;P02790;P01019;P08697;P01023;P01008;P01042;P04217;P01011;P02765;P08603
0.536634219051	P11908;P21108;O60256;Q14558
0.536554487904	P0CJ78;Q9UEG4;A6NFI3;Q9UII5;Q96MX3;Q96ME7;P52746;Q9NSD4;P58317;Q96PQ6;Q6ZN06;Q96K58;Q9H8G1;O75820;Q3KP31;Q96CS4;P10075;Q6NSZ9;Q9H5H4;Q63HK3;Q8TF39;Q15776;A8MTY0;Q9H7X3;O43167;Q9HBE1;P17019;Q6ZN55;P0CJ79;P59923;Q8NAF0;A2RRD8;Q03936;Q9ULD5;Q66K89;Q7Z7L9;O75467;Q92610;Q9H9D4;Q14592;O14978;Q8N0Y2;P18621;Q8N1G0;Q16670;P17029;Q96C28;Q96C00
0.536529702808	P09629;P31268
0.536503342288	O95059;O75818;Q969H6;Q9BUL9;P78346;P78345;O95707;Q99575
0.536483488938	Q96B21;Q9BU79
0.536421684532	P51159;Q4VX76
0.536418957012	P78396;P24864;O96020
0.536410860777	Q15291;Q99496;O14686;Q9UBL3;P61964
0.536392141039	Q9GZT6;Q96AQ8
0.536380963529	Q9NPF4;Q14657;Q96S44
0.536348651556	O00182;Q6DKI2
0.536345316435	P51948;P51946;P50613;P18074;P19447
0.536313792324	P52292;O15131;O60684
0.536166435166	Q14CN4;Q14532
0.536148383854	Q9BVG9;A0PJW6;Q9H330;Q8NDZ6;Q96MH6;Q96AA3;Q9NX61;Q643R3;P35610;Q8TEQ8;Q6P1A2;Q86UL3;Q7Z2K6;Q96G23;Q6ZMG9;Q96B77;Q2PZI1;Q9H6A9;Q9H7F0;Q9HD45;Q5U3C3;Q2TAA5;Q00765;Q96MV1;Q8IXU6;Q96N66;O75845;Q86VR2;Q68DH5;Q9HD20;Q06136;Q8NC44;P53794
0.53609309056	Q8NC44;Q96B77;Q96MH6;A0PJW6;Q7Z388;Q9GZU3;Q9HD45;Q8NDZ6;Q5U3C3;Q00765;Q9H7F0;Q9H6A9;Q68DH5;Q96MV1;Q8IXU6;Q7Z2K6;Q86VR2;Q6P1A2;Q96N66;Q96G23;Q96AA3;Q6ZMG9;Q2TAA5;O75845;Q9NX61;Q643R3;Q86UL3;Q8WV83;P53794;Q5T1Q4
